스킬ID,스킬,Target Scope,Target Tags
15981,알 부화시킬래,"LOVE_SINGLE, LOVE_COUPLE",
15979,아무냥 색칠할래,"LOVE_SINGLE, LOVE_COUPLE",
15977,광고보고 출석 도장 찍을래,"LOVE_SINGLE, LOVE_COUPLE",
15965,온천 가자,"LOVE_SINGLE, LOVE_COUPLE",
15963,목욕할까?,"LOVE_SINGLE, LOVE_COUPLE",
15961,샤워하자,"LOVE_SINGLE, LOVE_COUPLE",
15959,마스크팩 할 시간!,"LOVE_SINGLE, LOVE_COUPLE",
15957,치카해야지,"LOVE_SINGLE, LOVE_COUPLE",
15955,어푸하자,"LOVE_SINGLE, LOVE_COUPLE",
15953,칭찬 스티커 붙여줄게,"LOVE_SINGLE, LOVE_COUPLE",
15951,용돈 줄게,ALL,WEALTH
15949,궁디팡팡,"LOVE_SINGLE, LOVE_COUPLE",
15947,손바닥에 하트 뿅,"LOVE_SINGLE, LOVE_COUPLE",
15945,털 빗자,"LOVE_SINGLE, LOVE_COUPLE",
15943,편지 써줄게,"LOVE_SINGLE, LOVE_COUPLE",
15941,이름 불러볼까,"LOVE_SINGLE, LOVE_COUPLE",
15939,칭찬해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15937,이리와 안아줄게,"LOVE_SINGLE, LOVE_COUPLE",
15935,뽀뽀!,"LOVE_SINGLE, LOVE_COUPLE",
15933,쓰담쓰담,"LOVE_SINGLE, LOVE_COUPLE",
15931,하이파이브!,"LOVE_SINGLE, LOVE_COUPLE",
15929,사랑해❤️,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
15927,캣타워에서 놀자,"LOVE_SINGLE, LOVE_COUPLE",
15925,게임기 해도 돼,"LOVE_SINGLE, LOVE_COUPLE",
15923,쥐돌이 돌아다녀,"LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
15921,레이저 나온다!,"LOVE_SINGLE, LOVE_COUPLE",
15919,쎄쎄쎄🎵,"LOVE_SINGLE, LOVE_COUPLE",
15917,골프 치러 갈까?,"LOVE_SINGLE, LOVE_COUPLE",
15915,고급 캣타워야,"LOVE_SINGLE, LOVE_COUPLE",
15913,스티커사진 찍을래?,"LOVE_SINGLE, LOVE_COUPLE",
15911,영화 보러 가자,"LOVE_SINGLE, LOVE_COUPLE",
15909,숨바꼭질 할 시간!,"LOVE_SINGLE, LOVE_COUPLE",
15907,박스 들어갈래?,"LOVE_SINGLE, LOVE_COUPLE",
15905,댄스타임🎵,"LOVE_SINGLE, LOVE_COUPLE",
15903,뜨개질 해보자,"LOVE_SINGLE, LOVE_COUPLE",
15901,스크래쳐 할래?,"LOVE_SINGLE, LOVE_COUPLE",
15899,쇼핑백 여기있어,"LOVE_SINGLE, LOVE_COUPLE",
15897,털실 가지고 놀자,"LOVE_SINGLE, LOVE_COUPLE",
15895,오뎅꼬치 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15893,프라푸치노 마실래?,"LOVE_SINGLE, LOVE_COUPLE",
15891,잠옷 입자,"LOVE_SINGLE, LOVE_COUPLE",
15889,마약 방석 여기있어,"LOVE_SINGLE, LOVE_COUPLE",
15887,풀리피 세어보자,"LOVE_SINGLE, LOVE_COUPLE",
15885,난로 켜줄게,"LOVE_SINGLE, LOVE_COUPLE",
15883,핫초코 마셔봐,"LOVE_SINGLE, LOVE_COUPLE",
15881,안마의자 앉을래?,"LOVE_SINGLE, LOVE_COUPLE",
15879,스파할 시간이야,"LOVE_SINGLE, LOVE_COUPLE",
15877,책 읽어줄게,"LOVE_SINGLE, LOVE_COUPLE",
15875,안대 씌워줄게,"LOVE_SINGLE, LOVE_COUPLE",
15871,홍삼 먹어,"LOVE_SINGLE, LOVE_COUPLE",
15869,캣닢 솔솔,"LOVE_SINGLE, LOVE_COUPLE",
15867,담요 덮어줄게,"LOVE_SINGLE, LOVE_COUPLE",
15865,자장가 불러줄게,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
15863,식빵 구울까?,"LOVE_SINGLE, LOVE_COUPLE",
15861,발마사지 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15859,연어회 타임,"LOVE_SINGLE, LOVE_COUPLE",
15857,스테이크 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15855,달고나 먹을까?,"LOVE_SINGLE, LOVE_COUPLE",
15853,햄버거 먹자!,"LOVE_SINGLE, LOVE_COUPLE",
15851,밀크셰이크 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15849,삼계탕 먹을래?,"LOVE_SINGLE, LOVE_COUPLE",
15847,별사탕 먹자,"LOVE_SINGLE, LOVE_COUPLE",
15845,이유식 만들어 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15843,치맥 먹자,"LOVE_SINGLE, LOVE_COUPLE",
15841,오징어 구워줄까?,"LOVE_SINGLE, LOVE_COUPLE",
15839,고등어 정식 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15835,츄릅 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15833,우유 마셔,"LOVE_SINGLE, LOVE_COUPLE",
15831,사료 먹을까?,"LOVE_SINGLE, LOVE_COUPLE",
15829,상태명 바꿔줄게,"LOVE_SINGLE, LOVE_COUPLE",
15825,아무냥 지금 어때?,"LOVE_SINGLE, LOVE_COUPLE",
15823,작별 인사하기,"LOVE_SINGLE, LOVE_COUPLE",
15821,알 부화시킬래,"LOVE_SINGLE, LOVE_COUPLE",
15819,아무냥 색칠할래,"LOVE_SINGLE, LOVE_COUPLE",
15817,광고보고 출석 도장 찍을래,"LOVE_SINGLE, LOVE_COUPLE",
15805,온천 가자,"LOVE_SINGLE, LOVE_COUPLE",
15803,목욕할까?,"LOVE_SINGLE, LOVE_COUPLE",
15801,샤워하자,"LOVE_SINGLE, LOVE_COUPLE",
15799,마스크팩 할 시간!,"LOVE_SINGLE, LOVE_COUPLE",
15797,치카해야지,"LOVE_SINGLE, LOVE_COUPLE",
15795,어푸하자,"LOVE_SINGLE, LOVE_COUPLE",
15793,칭찬 스티커 붙여줄게,"LOVE_SINGLE, LOVE_COUPLE",
15791,용돈 줄게,ALL,WEALTH
15789,궁디팡팡,"LOVE_SINGLE, LOVE_COUPLE",
15787,손바닥에 하트 뿅,"LOVE_SINGLE, LOVE_COUPLE",
15785,털 빗자,"LOVE_SINGLE, LOVE_COUPLE",
15783,편지 써줄게,"LOVE_SINGLE, LOVE_COUPLE",
15781,이름 불러볼까,"LOVE_SINGLE, LOVE_COUPLE",
15779,칭찬해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15777,이리와 안아줄게,"LOVE_SINGLE, LOVE_COUPLE",
15775,뽀뽀!,"LOVE_SINGLE, LOVE_COUPLE",
15773,쓰담쓰담,"LOVE_SINGLE, LOVE_COUPLE",
15771,하이파이브!,"LOVE_SINGLE, LOVE_COUPLE",
15769,사랑해❤️,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
15767,캣타워에서 놀자,"LOVE_SINGLE, LOVE_COUPLE",
15765,게임기 해도 돼,"LOVE_SINGLE, LOVE_COUPLE",
15763,쥐돌이 돌아다녀,"LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
15761,레이저 나온다!,"LOVE_SINGLE, LOVE_COUPLE",
15759,쎄쎄쎄🎵,"LOVE_SINGLE, LOVE_COUPLE",
15757,골프 치러 갈까?,"LOVE_SINGLE, LOVE_COUPLE",
15755,고급 캣타워야,"LOVE_SINGLE, LOVE_COUPLE",
15753,스티커사진 찍을래?,"LOVE_SINGLE, LOVE_COUPLE",
15751,영화 보러 가자,"LOVE_SINGLE, LOVE_COUPLE",
15749,숨바꼭질 할 시간!,"LOVE_SINGLE, LOVE_COUPLE",
15747,박스 들어갈래?,"LOVE_SINGLE, LOVE_COUPLE",
15745,댄스타임🎵,"LOVE_SINGLE, LOVE_COUPLE",
15743,뜨개질 해보자,"LOVE_SINGLE, LOVE_COUPLE",
15741,스크래쳐 할래?,"LOVE_SINGLE, LOVE_COUPLE",
15739,쇼핑백 여기있어,"LOVE_SINGLE, LOVE_COUPLE",
15737,털실 가지고 놀자,"LOVE_SINGLE, LOVE_COUPLE",
15735,오뎅꼬치 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15733,프라푸치노 마실래?,"LOVE_SINGLE, LOVE_COUPLE",
15731,잠옷 입자,"LOVE_SINGLE, LOVE_COUPLE",
15729,마약 방석 여기있어,"LOVE_SINGLE, LOVE_COUPLE",
15727,풀리피 세어보자,"LOVE_SINGLE, LOVE_COUPLE",
15725,난로 켜줄게,"LOVE_SINGLE, LOVE_COUPLE",
15723,핫초코 마셔봐,"LOVE_SINGLE, LOVE_COUPLE",
15721,안마의자 앉을래?,"LOVE_SINGLE, LOVE_COUPLE",
15719,스파할 시간이야,"LOVE_SINGLE, LOVE_COUPLE",
15717,책 읽어줄게,"LOVE_SINGLE, LOVE_COUPLE",
15715,안대 씌워줄게,"LOVE_SINGLE, LOVE_COUPLE",
15711,홍삼 먹어,"LOVE_SINGLE, LOVE_COUPLE",
15709,캣닢 솔솔,"LOVE_SINGLE, LOVE_COUPLE",
15707,담요 덮어줄게,"LOVE_SINGLE, LOVE_COUPLE",
15705,자장가 불러줄게,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
15703,식빵 구울까?,"LOVE_SINGLE, LOVE_COUPLE",
15701,발마사지 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15699,연어회 타임,"LOVE_SINGLE, LOVE_COUPLE",
15697,스테이크 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15695,달고나 먹을까?,"LOVE_SINGLE, LOVE_COUPLE",
15693,햄버거 먹자!,"LOVE_SINGLE, LOVE_COUPLE",
15691,밀크셰이크 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15689,삼계탕 먹을래?,"LOVE_SINGLE, LOVE_COUPLE",
15687,별사탕 먹자,"LOVE_SINGLE, LOVE_COUPLE",
15685,이유식 만들어 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15683,치맥 먹자,"LOVE_SINGLE, LOVE_COUPLE",
15681,오징어 구워줄까?,"LOVE_SINGLE, LOVE_COUPLE",
15679,고등어 정식 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15675,츄릅 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15673,우유 마셔,"LOVE_SINGLE, LOVE_COUPLE",
15671,사료 먹을까?,"LOVE_SINGLE, LOVE_COUPLE",
15669,상태명 바꿔줄게,"LOVE_SINGLE, LOVE_COUPLE",
15665,아무냥 지금 어때?,"LOVE_SINGLE, LOVE_COUPLE",
15663,작별 인사하기,"LOVE_SINGLE, LOVE_COUPLE",
15661,알 부화시킬래,"LOVE_SINGLE, LOVE_COUPLE",
15659,아무냥 색칠할래,"LOVE_SINGLE, LOVE_COUPLE",
15657,광고보고 출석 도장 찍을래,"LOVE_SINGLE, LOVE_COUPLE",
15645,온천 가자,"LOVE_SINGLE, LOVE_COUPLE",
15643,목욕할까?,"LOVE_SINGLE, LOVE_COUPLE",
15641,샤워하자,"LOVE_SINGLE, LOVE_COUPLE",
15639,마스크팩 할 시간!,"LOVE_SINGLE, LOVE_COUPLE",
15637,치카해야지,"LOVE_SINGLE, LOVE_COUPLE",
15635,어푸하자,"LOVE_SINGLE, LOVE_COUPLE",
15633,칭찬 스티커 붙여줄게,"LOVE_SINGLE, LOVE_COUPLE",
15631,용돈 줄게,ALL,WEALTH
15629,궁디팡팡,"LOVE_SINGLE, LOVE_COUPLE",
15627,손바닥에 하트 뿅,"LOVE_SINGLE, LOVE_COUPLE",
15625,털 빗자,"LOVE_SINGLE, LOVE_COUPLE",
15623,편지 써줄게,"LOVE_SINGLE, LOVE_COUPLE",
15621,이름 불러볼까,"LOVE_SINGLE, LOVE_COUPLE",
15619,칭찬해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15617,이리와 안아줄게,"LOVE_SINGLE, LOVE_COUPLE",
15615,뽀뽀!,"LOVE_SINGLE, LOVE_COUPLE",
15613,쓰담쓰담,"LOVE_SINGLE, LOVE_COUPLE",
15611,하이파이브!,"LOVE_SINGLE, LOVE_COUPLE",
15609,사랑해❤️,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
15607,캣타워에서 놀자,"LOVE_SINGLE, LOVE_COUPLE",
15605,게임기 해도 돼,"LOVE_SINGLE, LOVE_COUPLE",
15603,쥐돌이 돌아다녀,"LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
15601,레이저 나온다!,"LOVE_SINGLE, LOVE_COUPLE",
15599,쎄쎄쎄🎵,"LOVE_SINGLE, LOVE_COUPLE",
15597,골프 치러 갈까?,"LOVE_SINGLE, LOVE_COUPLE",
15595,고급 캣타워야,"LOVE_SINGLE, LOVE_COUPLE",
15593,스티커사진 찍을래?,"LOVE_SINGLE, LOVE_COUPLE",
15591,영화 보러 가자,"LOVE_SINGLE, LOVE_COUPLE",
15589,숨바꼭질 할 시간!,"LOVE_SINGLE, LOVE_COUPLE",
15587,박스 들어갈래?,"LOVE_SINGLE, LOVE_COUPLE",
15585,댄스타임🎵,"LOVE_SINGLE, LOVE_COUPLE",
15583,뜨개질 해보자,"LOVE_SINGLE, LOVE_COUPLE",
15581,스크래쳐 할래?,"LOVE_SINGLE, LOVE_COUPLE",
15579,쇼핑백 여기있어,"LOVE_SINGLE, LOVE_COUPLE",
15577,털실 가지고 놀자,"LOVE_SINGLE, LOVE_COUPLE",
15575,오뎅꼬치 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15573,프라푸치노 마실래?,"LOVE_SINGLE, LOVE_COUPLE",
15571,잠옷 입자,"LOVE_SINGLE, LOVE_COUPLE",
15569,마약 방석 여기있어,"LOVE_SINGLE, LOVE_COUPLE",
15567,풀리피 세어보자,"LOVE_SINGLE, LOVE_COUPLE",
15565,난로 켜줄게,"LOVE_SINGLE, LOVE_COUPLE",
15563,핫초코 마셔봐,"LOVE_SINGLE, LOVE_COUPLE",
15561,안마의자 앉을래?,"LOVE_SINGLE, LOVE_COUPLE",
15559,스파할 시간이야,"LOVE_SINGLE, LOVE_COUPLE",
15557,책 읽어줄게,"LOVE_SINGLE, LOVE_COUPLE",
15555,안대 씌워줄게,"LOVE_SINGLE, LOVE_COUPLE",
15551,홍삼 먹어,"LOVE_SINGLE, LOVE_COUPLE",
15549,캣닢 솔솔,"LOVE_SINGLE, LOVE_COUPLE",
15547,담요 덮어줄게,"LOVE_SINGLE, LOVE_COUPLE",
15545,자장가 불러줄게,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
15543,식빵 구울까?,"LOVE_SINGLE, LOVE_COUPLE",
15541,발마사지 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15539,연어회 타임,"LOVE_SINGLE, LOVE_COUPLE",
15537,스테이크 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15535,달고나 먹을까?,"LOVE_SINGLE, LOVE_COUPLE",
15533,햄버거 먹자!,"LOVE_SINGLE, LOVE_COUPLE",
15531,밀크셰이크 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15529,삼계탕 먹을래?,"LOVE_SINGLE, LOVE_COUPLE",
15527,별사탕 먹자,"LOVE_SINGLE, LOVE_COUPLE",
15525,이유식 만들어 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15523,치맥 먹자,"LOVE_SINGLE, LOVE_COUPLE",
15521,오징어 구워줄까?,"LOVE_SINGLE, LOVE_COUPLE",
15519,고등어 정식 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15515,츄릅 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15513,우유 마셔,"LOVE_SINGLE, LOVE_COUPLE",
15511,사료 먹을까?,"LOVE_SINGLE, LOVE_COUPLE",
15509,상태명 바꿔줄게,"LOVE_SINGLE, LOVE_COUPLE",
15505,아무냥 지금 어때?,"LOVE_SINGLE, LOVE_COUPLE",
15503,작별 인사하기,"LOVE_SINGLE, LOVE_COUPLE",
15501,알 부화시킬래,"LOVE_SINGLE, LOVE_COUPLE",
15499,아무냥 색칠할래,"LOVE_SINGLE, LOVE_COUPLE",
15497,광고보고 출석 도장 찍을래,"LOVE_SINGLE, LOVE_COUPLE",
15487,젊음의 물약..?,"LOVE_SINGLE, LOVE_COUPLE",
15485,온천 가자,"LOVE_SINGLE, LOVE_COUPLE",
15483,목욕할까?,"LOVE_SINGLE, LOVE_COUPLE",
15481,샤워하자,"LOVE_SINGLE, LOVE_COUPLE",
15479,마스크팩 할 시간!,"LOVE_SINGLE, LOVE_COUPLE",
15477,치카해야지,"LOVE_SINGLE, LOVE_COUPLE",
15475,어푸하자,"LOVE_SINGLE, LOVE_COUPLE",
15473,칭찬 스티커 붙여줄게,"LOVE_SINGLE, LOVE_COUPLE",
15471,용돈 줄게,ALL,WEALTH
15469,궁디팡팡,"LOVE_SINGLE, LOVE_COUPLE",
15467,손바닥에 하트 뿅,"LOVE_SINGLE, LOVE_COUPLE",
15465,털 빗자,"LOVE_SINGLE, LOVE_COUPLE",
15463,편지 써줄게,"LOVE_SINGLE, LOVE_COUPLE",
15461,이름 불러볼까,"LOVE_SINGLE, LOVE_COUPLE",
15459,칭찬해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15457,이리와 안아줄게,"LOVE_SINGLE, LOVE_COUPLE",
15455,뽀뽀!,"LOVE_SINGLE, LOVE_COUPLE",
15453,쓰담쓰담,"LOVE_SINGLE, LOVE_COUPLE",
15451,하이파이브!,"LOVE_SINGLE, LOVE_COUPLE",
15449,사랑해❤️,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
15447,캣타워에서 놀자,"LOVE_SINGLE, LOVE_COUPLE",
15445,게임기 해도 돼,"LOVE_SINGLE, LOVE_COUPLE",
15443,쥐돌이 돌아다녀,"LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
15441,레이저 나온다!,"LOVE_SINGLE, LOVE_COUPLE",
15439,쎄쎄쎄🎵,"LOVE_SINGLE, LOVE_COUPLE",
15437,골프 치러 갈까?,"LOVE_SINGLE, LOVE_COUPLE",
15435,고급 캣타워야,"LOVE_SINGLE, LOVE_COUPLE",
15433,스티커사진 찍을래?,"LOVE_SINGLE, LOVE_COUPLE",
15431,영화 보러 가자,"LOVE_SINGLE, LOVE_COUPLE",
15429,숨바꼭질 할 시간!,"LOVE_SINGLE, LOVE_COUPLE",
15427,박스 들어갈래?,"LOVE_SINGLE, LOVE_COUPLE",
15425,댄스타임🎵,"LOVE_SINGLE, LOVE_COUPLE",
15423,뜨개질 해보자,"LOVE_SINGLE, LOVE_COUPLE",
15421,스크래쳐 할래?,"LOVE_SINGLE, LOVE_COUPLE",
15419,쇼핑백 여기있어,"LOVE_SINGLE, LOVE_COUPLE",
15417,털실 가지고 놀자,"LOVE_SINGLE, LOVE_COUPLE",
15415,오뎅꼬치 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15413,프라푸치노 마실래?,"LOVE_SINGLE, LOVE_COUPLE",
15411,잠옷 입자,"LOVE_SINGLE, LOVE_COUPLE",
15409,마약 방석 여기있어,"LOVE_SINGLE, LOVE_COUPLE",
15407,풀리피 세어보자,"LOVE_SINGLE, LOVE_COUPLE",
15405,난로 켜줄게,"LOVE_SINGLE, LOVE_COUPLE",
15403,핫초코 마셔봐,"LOVE_SINGLE, LOVE_COUPLE",
15401,안마의자 앉을래?,"LOVE_SINGLE, LOVE_COUPLE",
15399,스파할 시간이야,"LOVE_SINGLE, LOVE_COUPLE",
15397,책 읽어줄게,"LOVE_SINGLE, LOVE_COUPLE",
15395,안대 씌워줄게,"LOVE_SINGLE, LOVE_COUPLE",
15391,홍삼 먹어,"LOVE_SINGLE, LOVE_COUPLE",
15389,캣닢 솔솔,"LOVE_SINGLE, LOVE_COUPLE",
15387,담요 덮어줄게,"LOVE_SINGLE, LOVE_COUPLE",
15385,자장가 불러줄게,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
15383,식빵 구울까?,"LOVE_SINGLE, LOVE_COUPLE",
15381,발마사지 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15379,연어회 타임,"LOVE_SINGLE, LOVE_COUPLE",
15377,스테이크 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15375,달고나 먹을까?,"LOVE_SINGLE, LOVE_COUPLE",
15373,햄버거 먹자!,"LOVE_SINGLE, LOVE_COUPLE",
15371,밀크셰이크 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15369,삼계탕 먹을래?,"LOVE_SINGLE, LOVE_COUPLE",
15367,별사탕 먹자,"LOVE_SINGLE, LOVE_COUPLE",
15365,이유식 만들어 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15363,치맥 먹자,"LOVE_SINGLE, LOVE_COUPLE",
15361,오징어 구워줄까?,"LOVE_SINGLE, LOVE_COUPLE",
15359,고등어 정식 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15355,츄릅 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15353,우유 마셔,"LOVE_SINGLE, LOVE_COUPLE",
15351,사료 먹을까?,"LOVE_SINGLE, LOVE_COUPLE",
15349,상태명 바꿔줄게,"LOVE_SINGLE, LOVE_COUPLE",
15345,아무냥 지금 어때?,"LOVE_SINGLE, LOVE_COUPLE",
15343,작별 인사하기,"LOVE_SINGLE, LOVE_COUPLE",
15341,알 부화시킬래,"LOVE_SINGLE, LOVE_COUPLE",
15339,아무냥 색칠할래,"LOVE_SINGLE, LOVE_COUPLE",
15337,광고보고 출석 도장 찍을래,"LOVE_SINGLE, LOVE_COUPLE",
15327,젊음의 물약..?,"LOVE_SINGLE, LOVE_COUPLE",
15325,온천 가자,"LOVE_SINGLE, LOVE_COUPLE",
15323,목욕할까?,"LOVE_SINGLE, LOVE_COUPLE",
15321,샤워하자,"LOVE_SINGLE, LOVE_COUPLE",
15319,마스크팩 할 시간!,"LOVE_SINGLE, LOVE_COUPLE",
15317,치카해야지,"LOVE_SINGLE, LOVE_COUPLE",
15315,어푸하자,"LOVE_SINGLE, LOVE_COUPLE",
15313,칭찬 스티커 붙여줄게,"LOVE_SINGLE, LOVE_COUPLE",
15311,용돈 줄게,ALL,WEALTH
15309,궁디팡팡,"LOVE_SINGLE, LOVE_COUPLE",
15307,손바닥에 하트 뿅,"LOVE_SINGLE, LOVE_COUPLE",
15305,털 빗자,"LOVE_SINGLE, LOVE_COUPLE",
15303,편지 써줄게,"LOVE_SINGLE, LOVE_COUPLE",
15301,이름 불러볼까,"LOVE_SINGLE, LOVE_COUPLE",
15299,칭찬해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15297,이리와 안아줄게,"LOVE_SINGLE, LOVE_COUPLE",
15295,뽀뽀!,"LOVE_SINGLE, LOVE_COUPLE",
15293,쓰담쓰담,"LOVE_SINGLE, LOVE_COUPLE",
15291,하이파이브!,"LOVE_SINGLE, LOVE_COUPLE",
15289,사랑해❤️,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
15287,캣타워에서 놀자,"LOVE_SINGLE, LOVE_COUPLE",
15285,게임기 해도 돼,"LOVE_SINGLE, LOVE_COUPLE",
15283,쥐돌이 돌아다녀,"LOVE_SINGLE, LOVE_COUPLE",LOVE_REUNION
15281,레이저 나온다!,"LOVE_SINGLE, LOVE_COUPLE",
15279,쎄쎄쎄🎵,"LOVE_SINGLE, LOVE_COUPLE",
15277,골프 치러 갈까?,"LOVE_SINGLE, LOVE_COUPLE",
15275,고급 캣타워야,"LOVE_SINGLE, LOVE_COUPLE",
15273,스티커사진 찍을래?,"LOVE_SINGLE, LOVE_COUPLE",
15271,영화 보러 가자,"LOVE_SINGLE, LOVE_COUPLE",
15269,숨바꼭질 할 시간!,"LOVE_SINGLE, LOVE_COUPLE",
15267,박스 들어갈래?,"LOVE_SINGLE, LOVE_COUPLE",
15265,댄스타임🎵,"LOVE_SINGLE, LOVE_COUPLE",
15263,뜨개질 해보자,"LOVE_SINGLE, LOVE_COUPLE",
15261,스크래쳐 할래?,"LOVE_SINGLE, LOVE_COUPLE",
15259,쇼핑백 여기있어,"LOVE_SINGLE, LOVE_COUPLE",
15257,털실 가지고 놀자,"LOVE_SINGLE, LOVE_COUPLE",
15255,오뎅꼬치 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15253,프라푸치노 마실래?,"LOVE_SINGLE, LOVE_COUPLE",
15251,잠옷 입자,"LOVE_SINGLE, LOVE_COUPLE",
15249,마약 방석 여기있어,"LOVE_SINGLE, LOVE_COUPLE",
15247,풀리피 세어보자,"LOVE_SINGLE, LOVE_COUPLE",
15245,난로 켜줄게,"LOVE_SINGLE, LOVE_COUPLE",
15243,핫초코 마셔봐,"LOVE_SINGLE, LOVE_COUPLE",
15241,안마의자 앉을래?,"LOVE_SINGLE, LOVE_COUPLE",
15239,스파할 시간이야,"LOVE_SINGLE, LOVE_COUPLE",
15237,책 읽어줄게,"LOVE_SINGLE, LOVE_COUPLE",
15235,안대 씌워줄게,"LOVE_SINGLE, LOVE_COUPLE",
15231,홍삼 먹어,"LOVE_SINGLE, LOVE_COUPLE",
15229,캣닢 솔솔,"LOVE_SINGLE, LOVE_COUPLE",
15227,담요 덮어줄게,"LOVE_SINGLE, LOVE_COUPLE",
15225,자장가 불러줄게,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
15223,식빵 구울까?,"LOVE_SINGLE, LOVE_COUPLE",
15221,발마사지 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15219,연어회 타임,"LOVE_SINGLE, LOVE_COUPLE",
15217,스테이크 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15215,달고나 먹을까?,"LOVE_SINGLE, LOVE_COUPLE",
15213,햄버거 먹자!,"LOVE_SINGLE, LOVE_COUPLE",
15211,밀크셰이크 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15209,삼계탕 먹을래?,"LOVE_SINGLE, LOVE_COUPLE",
15207,별사탕 먹자,"LOVE_SINGLE, LOVE_COUPLE",
15205,이유식 만들어 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15203,치맥 먹자,"LOVE_SINGLE, LOVE_COUPLE",
15201,오징어 구워줄까?,"LOVE_SINGLE, LOVE_COUPLE",
15199,고등어 정식 해줄게,"LOVE_SINGLE, LOVE_COUPLE",
15195,츄릅 줄게,"LOVE_SINGLE, LOVE_COUPLE",
15193,우유 마셔,"LOVE_SINGLE, LOVE_COUPLE",
15191,사료 먹을까?,"LOVE_SINGLE, LOVE_COUPLE",
15189,상태명 바꿔줄게,"LOVE_SINGLE, LOVE_COUPLE",
15185,아무냥 지금 어때?,"LOVE_SINGLE, LOVE_COUPLE",
15183,작별 인사하기,"LOVE_SINGLE, LOVE_COUPLE",
15181,알 부화시킬래,"LOVE_SINGLE, LOVE_COUPLE",
15179,아무냥 색칠할래,"LOVE_SINGLE, LOVE_COUPLE",
15177,광고보고 출석 도장 찍을래,"LOVE_SINGLE, LOVE_COUPLE",
15167,젊음의 물약..?,"LOVE_SINGLE, LOVE_COUPLE",
15165,온천 가자,"LOVE_SINGLE, LOVE_COUPLE",
15163,목욕할까?,"LOVE_SINGLE, LOVE_COUPLE",
15161,샤워하자,"LOVE_SINGLE, LOVE_COUPLE",
15159,마스크팩 할 시간!,"LOVE_SINGLE, LOVE_COUPLE",
15157,치카해야지,"LOVE_SINGLE, LOVE_COUPLE",
15155,어푸하자,"LOVE_SINGLE, LOVE_COUPLE",
15153,칭찬 스티커 붙여줄게,"LOVE_SINGLE, LOVE_COUPLE",
15151,용돈 줄게,ALL,WEALTH
15149,궁디팡팡,"LOVE_SINGLE, LOVE_COUPLE",
15147,손바닥에 하트 뿅,"LOVE_SINGLE, LOVE_COUPLE",
